number,milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
2,793,818,439,0,0,9,21:10:01:21:48:52:147,-0.6979521897166445,0.08603284420490583,0.6550387565775357,-0.09884555246686987,0.9571901753303275,0.1310423348558256,2,441
2,809,815,438,0,0,9,21:10:01:21:48:52:163,-0.3048583742059578,-0.027521117266069983,-0.01514642675344581,0.02236407121716384,0.3052344059356633,0.035462142870660705,2,457
2,824,812,438,0,0,9,21:10:01:21:48:52:178,-0.31430965470125516,0.01698558421452308,-0.004104347288503896,-0.012002905066282696,0.31433645144190153,0.020798552861650027,2,472
2,847,809,441,0,0,9,21:10:01:21:48:52:201,-0.5938888221079833,-0.02003027552021211,-0.6200622449868282,-0.008949955603136809,0.858592523076525,0.021938861472595345,2,495
2,855,807,443,0,0,9,21:10:01:21:48:52:209,-0.41391943552136673,0.016727167621411722,-0.4058938694319782,0.014196594946394768,0.5797233239613451,0.0219394950877819,2,503
2,866,805,445,0,0,9,21:10:01:21:48:52:220,-0.30658479329927346,-0.006027205123730862,-0.3087177757654572,-0.005343641276999781,0.4350872332715927,0.008054917982250559,2,514
2,881,802,448,0,0,9,21:10:01:21:48:52:235,-0.39579304164013823,0.001354994233837787,-0.3966538055582538,8.410595268491341E-4,0.5603448699458193,0.0015948010852257848,2,529
2,897,799,451,0,0,9,21:10:01:21:48:52:251,-0.3146486074325311,0.005087402147376264,-0.30881560194039076,0.006438058030646905,0.4408750641179845,0.008205501314063982,2,545
2,916,797,453,0,0,9,21:10:01:21:48:52:270,-0.15061205290343338,0.006085420767043993,-0.17510929477878512,0.001542107266142606,0.23097024829555446,0.006277773548978978,2,564
2,936,797,454,0,0,9,21:10:01:21:48:52:290,0.04036989813642686,0.0030127743369420317,-0.043773911675284355,0.004448573901350329,0.059547325875315985,0.0053727664160199435,2,584
2,971,798,454,0,0,9,21:10:01:21:48:52:325,0.002250938544946457,-0.008048143456455197,-0.04744507706591922,-0.006291007842039667,0.047498442733674325,0.010215155053364936,2,619
